Date,Adj Close,Close,High,Low,Open,Volume,Return_1D,Return_5D,Return_20D,LogReturn,SMA_20,SMA_50,EMA_12,EMA_26,Momentum_20,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Lower,BB_Z,BB_Width,ATR_14,RangePct,Volatility_20D,Drawdown,Volume_Z,RSI_Signal,Trend_Signal,MACD_Signal_Flag,Breakout_Signal,TechnicalScore,BaseDirection,TechnicalConfidence,FinalAction,PositionSize,FinalConfidence,RiskZone,pm_hist_liq_weighted_sentiment,pm_hist_net_sentiment,pm_hist_mean_price,rolling_mean,signal
2024-04-07,179.6498565673828,179.6498565673828,182.5382080078125,177.0657958984375,178.91534423828125,1854793003,0.004105362411640501,-0.00840305205669356,,0.004096958404519903,,,184.67302063340537,187.1889004657555,,,-2.515879832350123,-0.9636909487810009,-1.552188883569122,,,,,,0.0304615445508158,,-0.11447626985822856,,0,0,-1,0,-0.25,Short,25.0,No Trade,0.0,12.67949658164831,Tradeable,0.0,0.0,0.5,,0
2024-04-08,180.78477478027344,180.78477478027344,184.30287170410156,175.58998107910156,179.65069580078125,2744377905,0.006317390030672998,-0.024096464934216244,,0.006297518967201943,,,184.07482896369277,186.7145207853494,,,-2.6396918216566405,-1.2988911233561289,-1.3408006983005116,,,,,,0.04819482523121586,,-0.10888207107350656,,0,0,-1,0,-0.25,Short,25.0,No Trade,0.0,12.707923550975174,Tradeable,0.0,0.0,0.5,,0
2024-04-09,172.4136199951172,172.4136199951172,180.82568359375,169.36776733398438,180.77951049804688,2688188866,-0.046304534191723756,-0.06275610430396661,,-0.047410876725153615,,,182.28079681468114,185.65519480088776,,,-3.374397986206617,-1.7139924959262265,-1.6604054902803904,,,,,,0.06645598103032764,,-0.15014487168234147,,0,0,-1,0,-0.25,Short,25.0,No Trade,0.0,12.39244225631438,Cautious,0.0,0.0,0.5,,0
2024-04-10,173.43736267089844,173.43736267089844,175.32261657714844,163.81312561035156,172.4142608642578,3344074648,0.005937713481163787,-0.006098216258628053,,0.005920154732068728,,,180.92026848486842,184.75017019866632,,37.63729321513459,-3.8299017137979092,-2.137174339500563,-1.692727374297346,,,,,10.958253043038505,0.06636108154294534,,-0.14509867542989352,,0,0,-1,0,-0.25,Short,25.0,No Trade,0.0,12.466963874823083,Cautious,0.0,0.0,0.5,,0
2024-04-11,172.5763702392578,172.5763702392578,176.2355194091797,170.3934326171875,173.43736267089844,2712334365,-0.004964284617694381,-0.035430018738812796,,-0.00497664761116067,,,179.63659183169756,183.84840723871014,,37.14864880411398,-4.21181540701258,-2.5521025530029666,-1.659712854009613,,,,,10.669412885393415,0.03385218256643588,,-0.14934264892510352,,0,0,-1,0,-0.25,Short,25.0,No Trade,0.0,12.436133755492243,Cautious,0.0,0.0,0.5,,0
2024-04-12,153.63546752929688,153.63546752929688,175.8086395263672,145.51638793945312,172.5763702392578,4727185451,-0.10975374371185054,-0.14480606628443649,,-0.11625716206965535,,,175.63641886209746,181.61041170467954,,26.653507248849067,-5.973992842582078,-3.236480610918789,-2.7375122316632887,,,,,12.167169843401227,0.19716965147476515,,-0.24270547782157936,,1,0,-1,0,-0.04999999999999999,Flat,4.999999999999999,No Trade,0.0,0.7117016216407581,Cautious,0.0,0.0,0.5,,0
2024-04-13,139.34169006347656,139.34169006347656,154.94395446777344,119.83334350585938,153.6344757080078,8976793985,-0.09303696402716788,-0.22923990566775865,,-0.0976535838619369,,,170.0526144315404,178.47939528681266,,20.964679709144065,-8.426780855272256,-4.274540659789483,-4.152240195482773,,,,,14.066916329520089,0.25197491824535473,,-0.3131618610394644,,1,0,-1,0,-0.04999999999999999,Flat,4.999999999999999,No Trade,0.0,0.2754275267896613,Cautious,0.0,0.0,0.5,,0
2024-04-14,151.28494262695312,151.28494262695312,152.50100708007812,131.28717041015625,139.34169006347656,7110974218,0.08571198295381555,-0.12254645177545975,,0.0822359772711319,,,167.16528030775774,176.46499138608232,,23.74393387192346,-9.299711078324577,-5.279574743496502,-4.020136334828075,,,,,14.939942496163505,0.14022437594620465,,-0.25429160218084845,,1,0,-1,0,-0.04999999999999999,Flat,4.999999999999999,No Trade,0.0,0.6559512661016651,Cautious,0.0,0.0,0.5,,0
2024-04-15,138.5086212158203,138.5086212158203,155.96116638183594,134.5725555419922,151.2994384765625,5699439234,-0.08445203593484762,-0.20139110118594372,,-0.08823252512562643,,,162.75656352438276,173.65340841050735,,23.161603505300533,-10.896844886124597,-6.403028772022121,-4.493816114102477,,,,,15.275495256696429,0.1544207909377468,,-0.31726819459038913,,1,0,-1,0,-0.04999999999999999,Flat,4.999999999999999,No Trade,0.0,0.24954424459865976,Cautious,0.0,0.0,0.5,,0
2024-04-16,136.27932739257812,136.27932739257812,140.27830505371094,126.86528015136719,138.507568359375,5156084639,-0.01609498241823204,-0.21032452355069176,,-0.016225913436696406,173.66924743652345,,158.6831425810282,170.8849579647348,,25.480713697933965,-12.201815383706617,-7.56278609435902,-4.639029289347596,213.05102691657197,134.28746795647493,-1.8988436042047163,0.4535262294430413,15.059472220284599,0.09842303421196834,,-0.32825675099482465,0.484120599011659,1,-1,-1,0,-0.39999999999999997,Short,40.0,No Trade,0.0,19.50404457872117,Cautious,0.0,0.0,0.5,,0
2024-04-17,131.86618041992188,131.86618041992188,142.60438537597656,127.5289535522461,136.27911376953125,4888546522,-0.032383099161792606,-0.14169441118942017,-0.3045825945882701,-0.03291903363753433,170.78147506713867,,154.55745609470415,167.9946781466005,-0.3045825945882701,20.95085044093463,-13.437222051896356,-8.737673285866487,-4.699548766029869,213.56151227994903,128.00143785432832,-1.8193202803275599,0.5009915413365812,15.115062713623047,0.11432371648077952,0.7915806688741466,-0.3500098792386239,0.2912534199950399,1,-1,-1,0,-0.5,Short,50.0,No Trade,0.0,24.841040561564242,Cautious,0.0,0.0,0.5,,0
2024-04-18,142.0823974609375,142.0823974609375,143.72735595703125,128.07675170898438,131.86717224121094,4193561506,0.07747412572717693,0.01966896910904703,-0.2608650475386636,0.07461952946120369,168.27419738769532,,152.6382163048939,166.0752499476625,-0.2608650475386636,29.23010136686102,-13.437033642768625,-9.677545357246915,-3.7594882855217104,211.63579067702727,124.91260409836339,-1.2080644616535194,0.5153682972491499,15.550292423793248,0.11015160588312618,0.8514026451566787,-0.2996524629013342,-0.1189883517303357,1,-1,-1,0,-0.5,Short,50.0,No Trade,0.0,24.796958084933564,Cautious,0.0,0.0,0.5,,0
2024-04-19,142.6804962158203,142.6804962158203,147.3337860107422,128.86282348632812,142.0823974609375,5857667913,0.004209520430194402,-0.05687576213285239,-0.2659922471109173,0.004200685185152931,165.6889450073242,,151.10625936811334,164.34230522678533,-0.2659922471109173,32.69659740400256,-13.236045858671986,-10.38924545753193,-2.8468004011400563,208.6593055373787,122.71858447726969,-1.0708985685801367,0.5186871161278144,15.673810141427177,0.12945681445118226,0.848908302400072,-0.2967043356356811,0.7196935872680709,0,-1,-1,0,-0.7,Short,70.0,Short,0.25,35.909261983660535,Cautious,0.0,0.0,0.5,,0
2024-04-20,151.13356018066406,151.13356018066406,152.09918212890625,140.00570678710938,142.67845153808594,2795892211,0.05924470540148352,0.09114912020654597,-0.25503779119027636,0.05755611207114576,163.10191650390624,,151.11045949312114,163.3638796678134,-0.25503779119027636,35.52872220070036,-12.253420174692252,-10.762080400963995,-1.4913397737282565,202.74748663100104,123.45634637681144,-0.6037676484345823,0.4861447489630853,16.121686117989675,0.0800184639820594,0.8638762254520951,-0.25503779119027636,-0.9959938603320245,0,-1,-1,0,-0.7,Short,70.0,Short,0.25,36.029700322558526,Cautious,0.0,0.0,0.5,,0
2024-04-21,148.60931396484375,148.60931396484375,153.42225646972656,147.16952514648438,151.1340789794922,2211663291,-0.016702089283166743,0.09047583964621997,-0.228275472707283,-0.016843141965055663,160.90399093627929,,150.72566787338616,162.27094887500084,-0.228275472707283,34.12721461573429,-11.545281001614683,-10.918720521094134,-0.6265604805205491,198.4920393054671,123.31594256709147,-0.65418011867378,0.46721088955554024,16.177423204694474,0.04207496257415861,0.8526122852067851,-0.26748021651440157,-1.2273508751016657,0,-1,-1,0,-0.7,Short,70.0,Short,0.25,36.05301595444412,Cautious,0.0,0.0,0.5,,0
2024-04-22,157.03121948242188,157.03121948242188,158.37271118164062,146.99169921875,148.60931396484375,2959650502,0.056671451424440855,0.19083770366566366,-0.1332490827111743,0.055123827372758866,159.69693908691406,,151.69575273631472,161.88282077184684,-0.1332490827111743,38.69590114925135,-10.187068035532121,-10.772390023981732,0.5853219884496106,196.07549796473683,123.3183802090913,-0.14655443682884692,0.4555949423429332,16.368003300258092,0.0724761101671545,0.8653696869141851,-0.2259672571871555,-0.7690540562512922,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,8.701442408878096,Cautious,0.0,0.0,0.5,,0
2024-04-23,154.70130920410156,154.70130920410156,159.94459533691406,153.3231201171875,157.03121948242188,2750685937,-0.014837242466814837,0.08881404008285654,-0.16489895393524445,-0.014948415385725012,158.16957397460936,,152.15814603905116,161.35085695201386,-0.16489895393524445,41.056635335965,-9.192710912962696,-10.456454201777925,1.2637432888152293,192.54079607826415,123.79835187095458,-0.20181212992941622,0.43461231183656507,16.02254322596959,0.042801675394942354,0.8586553074736663,-0.23745176866952344,-0.8266564026462411,0,-1,1,0,-0.19999999999999998,Flat,20.0,No Trade,0.0,8.70655933840182,Cautious,0.0,0.0,0.5,,0
