entry_time,exit_time,qty,buy_cost_incl_fees,sell_proceeds_after_fee,realized_pnl,exit_reason,cum_equity,cum_return_pct
2025-06-14,2025-06-15,0.007274775031345938,768.4393431687141,766.7158077078619,-1.7235354608521902,STOP,9973.534064817877,-0.26465935182122846
2025-06-16,2025-06-18,0.007321659314699198,782.7985660766238,766.7685002885721,-16.03006578805173,STOP,9957.503999029825,-0.42496000970175374
2025-06-19,2025-06-23,0.007562633126737605,792.2619480306811,797.2486971183502,4.986749087669068,STOP,9962.490748117494,-0.3750925188250585
2025-06-24,2025-06-25,0.007226191141848986,767.4558546331562,774.6496386336643,7.193784000508117,TARGET,9969.684532118003,-0.30315467881997393
2025-06-26,2025-06-27,0.007169590052260903,768.0100244474869,766.6288538795117,-1.3811705679752322,STOP,9968.303361550026,-0.3169663844997376
2025-06-28,2025-06-29,0.007144037291782866,767.9036266133069,773.1494775246265,5.2458509113196214,TARGET,9973.549212461347,-0.2645078753865346
2025-06-30,2025-07-02,0.00724965962710891,777.7320191935762,788.0096245713019,10.27760537772565,STOP,9983.826817839072,-0.16173182160928262
2025-07-03,2025-07-05,0.007099494979116511,779.4585885605645,767.2345208934588,-12.224067667105714,STOP,9971.602750171965,-0.28397249828034543
2025-07-06,2025-07-08,0.00707678598618551,774.1205628455197,769.8616271100833,-4.258935735436353,STOP,9967.34381443653,-0.3265618556346999
2025-07-09,2025-07-10,0.006886760379855467,767.8297083464124,797.5783103269586,29.74860198054614,STOP,9997.092416417076,-0.029075835829244168
2025-07-11,2025-07-13,0.006546908101983728,770.5271098865732,778.6728992037857,8.145789317212575,TARGET,10005.23820573429,0.052382057342892946
2025-07-14,2025-07-16,0.006524876663191533,782.9629980554267,773.5923748470541,-9.370623208372649,STOP,9995.867582525916,-0.04132417474083922
2025-07-17,2025-07-21,0.006545513707075002,781.8326950811476,767.5494438681909,-14.283251212956657,STOP,9981.584331312959,-0.18415668687041034
2025-07-22,2025-07-26,0.006516016517304124,782.8699080001965,767.3945565506316,-15.475351449564869,STOP,9966.108979863395,-0.3389102013660522
2025-07-27,2025-08-03,0.006780659570281386,809.525638227475,773.3098304052112,-36.215807822263855,STOP,9929.893172041131,-0.7010682795886897
2025-08-04,2025-08-06,0.006686751135866252,770.5657925211565,768.0102488237435,-2.555543697412986,STOP,9927.337628343717,-0.7266237165628263
2025-08-07,2025-08-10,0.006549461613626606,770.6533688559404,780.2233286909214,9.569959834981091,STOP,9936.9075881787,-0.6309241182130063
2025-08-11,2025-08-12,0.006437537893379885,765.485067771572,772.4575980941693,6.972530322597322,STOP,9943.880118501296,-0.5611988149870376
2025-08-13,2025-08-16,0.006490117906931096,800.2293065507865,761.3893068646526,-38.83999968613398,STOP,9905.040118815163,-0.9495988118483728
2025-08-17,2025-08-19,0.006547825935507852,770.1427223861971,737.6910957041839,-32.45162668201317,STOP,9872.588492133149,-1.2741150786685103
2025-08-20,2025-08-21,0.006645307577061719,760.5302760359614,745.938825140826,-14.591450895135381,STOP,9857.997041238013,-1.4200295876198652
2025-08-22,2025-08-24,0.006565000188441134,768.3139060270174,743.7377027875608,-24.576203239456618,STOP,9833.420837998558,-1.6657916200144247
2025-09-11,2025-09-12,0.006548300438316505,757.5130139638716,759.1279930367951,1.6149790729235747,STOP,9835.03581707148,-1.6496418292851922
2025-09-13,2025-09-15,0.006551927089577551,760.8242120108993,755.2522024527981,-5.572009558101172,STOP,9829.463807513379,-1.7053619248662106
2025-09-16,2025-09-18,0.00648930734892879,759.3621521462231,758.9994841720754,-0.3626679741477119,STOP,9829.10113953923,-1.7089886046076936
2025-09-19,2025-09-21,0.006535165143437376,757.1802479963362,752.4144249260531,-4.765823070283091,STOP,9824.335316468949,-1.756646835310512
2025-10-01,2025-10-02,0.0063690352736384855,756.8131150262877,767.4706374046542,10.65752237836648,TARGET,9834.992838847314,-1.650071611526855
2025-10-03,2025-10-04,0.006187294084965317,757.6341123202334,756.3462924904424,-1.287819829791033,STOP,9833.705019017523,-1.6629498098247677
2025-10-05,2025-10-06,0.006124027504340579,757.5349057168775,762.8423327061573,5.307426989279861,TARGET,9839.012446006804,-1.6098755399319635
2025-10-07,2025-10-08,0.006231367257486063,757.9437608936545,767.5168605578041,9.573099664149595,STOP,9848.585545670954,-1.5141445432904583
2025-10-09,2025-10-10,0.006224402263808479,758.6812201867159,703.6350781182748,-55.0461420684411,STOP,9793.539403602512,-2.064605963974882
2025-10-12,2025-10-13,0.006540869643880059,754.4407661603594,752.8425130680994,-1.5982530922600517,STOP,9791.941150510253,-2.0805884948974747
2025-10-26,2025-10-28,0.006597671548066434,756.3784737146832,744.1301709329945,-12.248302781688722,STOP,9779.692847728564,-2.203071522714363
2026-01-05,2026-01-07,0.008023809771723846,754.4243597159701,731.5398700657306,-22.884489650239516,STOP,9756.808358078324,-2.4319164192167593
2026-01-13,2026-01-14,0.007873175410302424,751.6112071025842,761.9972718975902,10.38606479500595,STOP,9767.19442287333,-2.3280557712666994
2026-01-15,2026-01-20,0.008096570407725202,774.3048979917246,713.943304525545,-60.361593466179556,STOP,9706.83282940715,-2.931671705928493
